Sale_Id;Product_Id;Customer_Id;Salesman_Id;Sale_Amount;Sale_Date
5522705;43754321;2018349;3704;2;2016.11.12
5522805;52654321;2018349;3704;1;2014.06.22
5522905;54054321;2018349;3704;3;2012.12.09
5523005;60554321;2018349;4704;2;2012.02.27
5523105;76298765;2018349;4704;3;2010.10.07
5523205;78098765;2018349;4704;2;2010.02.21
5523305;79198765;2018349;1704;1;2011.04.23
5523405;83098765;2018349;2704;3;2016.08.31
5523505;96298765;2018349;3704;2;2011.03.30
5523605;14712345;2018350;1705;3;2010.07.12
5523705;14212345;2018350;1705;2;2016.04.06
5523805;21312345;2018350;1705;1;2015.03.15
5523905;20712345;2018350;2705;1;2013.06.24
5524005;32312345;2018350;2705;3;2017.08.01
5524105;35112345;2018350;2705;1;2011.03.19
5524205;43254321;2018350;3705;2;2014.02.18
5524305;52254321;2018350;3705;3;2010.08.09
5524405;53854321;2018350;3705;3;2018.02.08
5524505;63654321;2018350;4705;2;2011.08.23
5524605;77698765;2018350;4705;1;2016.03.24
5524705;76998765;2018350;4705;1;2017.12.10
5524805;70798765;2018350;1705;3;2017.06.24
5524905;82998765;2018350;2705;1;2011.11.28
5525005;97398765;2018350;3705;2;2013.05.21
5525105;12612345;2018351;1711;3;2010.11.27
5525205;11412345;2018351;1711;1;2016.11.27
5525305;23512345;2018351;1711;2;2015.05.30
5525405;24412345;2018351;2711;3;2010.10.06
5525505;32012345;2018351;2711;3;2011.08.04
5525605;30612345;2018351;2711;3;2012.02.09
5525705;41954321;2018351;3711;1;2018.02.01
5525805;50954321;2018351;3711;2;2015.04.22
5525905;50954321;2018351;3711;1;2016.08.23
5526005;62954321;2018351;4711;2;2017.01.06
5526105;77998765;2018351;4711;3;2010.02.26
5526205;76198765;2018351;4711;1;2018.03.10
5526305;75098765;2018351;1711;2;2016.12.05
5526405;80698765;2018351;2711;2;2017.06.14
5526505;91698765;2018351;3711;1;2017.10.04
5526605;10512345;2018352;1712;1;2014.08.25
5526705;14312345;2018352;1712;1;2015.01.31
5526805;25012345;2018352;1712;3;2013.11.16
5526905;20612345;2018352;2712;3;2014.02.17
5527005;34812345;2018352;2712;2;2017.12.11
5527105;31012345;2018352;2712;1;2013.09.08
5527205;41754321;2018352;3712;1;2014.09.10
5527305;51054321;2018352;3712;3;2015.11.18
5527405;52854321;2018352;3712;3;2010.03.29
5527505;60754321;2018352;4712;2;2018.04.24
5527605;71598765;2018352;4712;1;2018.01.03
5527705;73498765;2018352;4712;3;2015.02.28
5527805;75098765;2018352;1712;1;2010.12.11
5527905;80498765;2018352;2712;3;2015.03.23
5528005;94598765;2018352;3712;1;2013.06.30
5528105;10612345;2018353;1713;3;2012.05.01
5528205;13312345;2018353;1713;1;2010.10.12
5528305;24612345;2018353;1713;2;2018.05.02
5528405;23712345;2018353;2713;2;2012.11.16
5528505;34612345;2018353;2713;3;2013.04.24
5528605;32612345;2018353;2713;1;2016.10.17
5528705;43054321;2018353;3713;3;2012.02.17
5528805;51554321;2018353;3713;3;2014.11.08
5528905;53654321;2018353;3713;1;2014.09.10
5529005;61354321;2018353;4713;1;2016.05.12
5529105;70198765;2018353;4713;3;2017.07.18
5529205;77598765;2018353;4713;1;2013.01.01
5529305;70398765;2018353;1713;2;2014.03.01
5529405;81498765;2018353;2713;2;2013.12.18
5529505;94698765;2018353;3713;1;2015.12.10
5529605;12112345;2018354;1714;2;2017.03.31
5529705;14012345;2018354;1714;1;2013.05.28
5529805;21512345;2018354;1714;3;2014.06.26
5529905;21012345;2018354;2714;1;2012.11.03
5530005;34812345;2018354;2714;3;2013.02.11
5530105;33012345;2018354;2714;3;2010.06.12
5530205;42254321;2018354;3714;2;2010.07.20
5530305;51154321;2018354;3714;1;2015.07.30
5530405;50354321;2018354;3714;3;2013.02.25
5530505;63354321;2018354;4714;3;2013.05.15
5530605;74698765;2018354;4714;1;2018.04.14
5530705;74798765;2018354;4714;3;2012.12.19
5530805;76498765;2018354;1714;3;2011.05.26
5530905;84698765;2018354;2714;3;2016.05.19
5531005;94898765;2018354;3714;3;2015.06.15
5531105;14712345;2018355;1715;3;2010.02.07
5531205;14712345;2018355;1715;2;2013.03.13
5531305;23212345;2018355;1715;2;2010.03.01
5531405;20812345;2018355;2715;1;2017.12.31
5531505;30412345;2018355;2715;3;2015.01.26
5531605;34212345;2018355;2715;3;2011.06.22
5531705;42654321;2018355;3715;3;2011.11.07
5531805;53854321;2018355;3715;1;2010.02.21
5531905;51854321;2018355;3715;3;2016.02.09
5532005;61154321;2018355;4715;1;2014.03.24
5532105;73698765;2018355;4715;2;2015.12.12
5532205;74498765;2018355;4715;3;2013.01.26
5532305;76398765;2018355;1715;2;2015.01.17
5532405;82198765;2018355;2715;2;2016.03.10
5532505;95698765;2018355;3715;3;2014.08.31
5532605;12712345;2018356;1721;1;2011.03.30
5532705;13012345;2018356;1721;3;2015.05.12
5532805;22112345;2018356;1721;3;2013.02.09
5532905;24712345;2018356;2721;2;2014.10.01
5533005;34312345;2018356;2721;3;2014.06.20
5533105;32012345;2018356;2721;3;2017.01.15
5533205;40454321;2018356;3721;3;2013.01.29
5533305;52254321;2018356;3721;2;2010.01.06
5533405;52054321;2018356;3721;3;2017.08.16
5533505;60354321;2018356;4721;2;2018.01.30
5533605;75298765;2018356;4721;2;2012.05.19
5533705;74598765;2018356;4721;1;2010.05.27
5533805;77198765;2018356;1721;3;2014.03.06
5533905;84298765;2018356;2721;3;2011.06.01
5534005;90198765;2018356;3721;2;2016.01.19
5534105;13812345;2018357;1722;2;2015.02.09
5534205;11012345;2018357;1722;1;2013.10.22
5534305;24412345;2018357;1722;3;2011.06.11
5534405;21812345;2018357;2722;1;2011.03.12
5534505;30312345;2018357;2722;3;2010.05.12
5534605;33012345;2018357;2722;3;2012.09.24
5534705;43454321;2018357;3722;3;2014.08.21
5534805;51454321;2018357;3722;3;2018.03.25
5534905;53954321;2018357;3722;1;2014.01.23
5535005;62754321;2018357;4722;3;2013.07.04
5535105;77998765;2018357;4722;2;2014.02.04
5535205;76798765;2018357;4722;1;2011.08.06
5535305;78198765;2018357;1722;2;2012.05.12
5535405;81598765;2018357;2722;3;2014.10.14
5535505;91698765;2018357;3722;3;2017.05.29
5535605;11812345;2018358;1723;1;2013.06.12
5535705;12612345;2018358;1723;3;2015.10.07
5535805;22612345;2018358;1723;1;2015.09.21
5535905;20912345;2018358;2723;3;2018.05.06
5536005;33812345;2018358;2723;2;2016.06.12
5536105;32612345;2018358;2723;2;2011.09.18
5536205;40154321;2018358;3723;2;2012.10.21
5536305;52254321;2018358;3723;2;2012.02.13
5536405;51254321;2018358;3723;2;2018.05.02
5536505;61454321;2018358;4723;2;2012.01.16
5536605;76498765;2018358;4723;1;2012.12.03
5536705;74998765;2018358;4723;2;2013.06.29
5536805;73698765;2018358;1723;2;2011.09.08
5536905;80798765;2018358;2723;2;2017.11.05
5537005;90798765;2018358;3723;2;2016.02.22
5537105;11912345;2018359;1724;3;2018.03.24
5537205;10112345;2018359;1724;3;2018.02.20
5537305;21912345;2018359;1724;1;2016.05.10
5537405;21012345;2018359;2724;2;2016.03.06
5537505;32712345;2018359;2724;1;2012.01.13
5537605;35012345;2018359;2724;1;2016.10.09
5537705;41654321;2018359;3724;1;2010.11.02
5537805;50854321;2018359;3724;1;2017.09.21
5537905;51454321;2018359;3724;3;2014.03.23
5538005;63454321;2018359;4724;2;2016.06.18
5538105;79698765;2018359;4724;2;2017.04.14
5538205;74198765;2018359;4724;3;2015.06.07
5538305;78398765;2018359;1724;3;2016.11.20
5538405;83298765;2018359;2724;2;2016.07.01
5538505;95498765;2018359;3724;2;2017.08.28
5538605;11812345;2018360;1725;1;2017.04.28
5538705;11612345;2018360;1725;1;2012.08.24
5538805;21512345;2018360;1725;1;2014.06.09
5538905;20812345;2018360;2725;1;2015.05.03
5539005;32512345;2018360;2725;2;2017.08.24
5539105;31312345;2018360;2725;3;2012.05.30
5539205;42454321;2018360;3725;2;2017.01.14
5539305;52054321;2018360;3725;2;2016.07.06
5539405;52654321;2018360;3725;3;2011.09.26
5539505;62154321;2018360;4725;1;2017.11.30
5539605;70998765;2018360;4725;3;2017.07.21
5539705;70998765;2018360;4725;2;2014.05.05
5539805;77498765;2018360;1725;1;2016.02.09
5539905;81298765;2018360;2725;1;2017.04.17
5540005;95898765;2018360;3725;3;2012.04.20
5540105;11812345;2018361;1731;1;2014.01.19
5540205;12312345;2018361;1731;2;2017.12.05
5540305;22212345;2018361;1731;1;2013.11.09
5540405;23512345;2018361;2731;1;2015.12.11
5540505;32312345;2018361;2731;1;2017.11.23
5540605;32712345;2018361;2731;2;2011.04.11
5540705;41254321;2018361;3731;2;2015.05.01
5540805;52554321;2018361;3731;1;2012.12.26
5540905;50354321;2018361;3731;2;2015.02.17
5541005;62054321;2018361;4731;2;2014.01.25
5541105;76898765;2018361;4731;3;2017.06.18
5541205;72798765;2018361;4731;3;2016.10.30
5541305;79698765;2018361;1731;1;2018.03.26
5541405;83198765;2018361;2731;2;2014.09.10
5541505;93298765;2018361;3731;2;2014.05.19
5541605;11712345;2018362;1732;1;2017.04.06
5541705;14812345;2018362;1732;3;2014.06.03
5541805;24612345;2018362;1732;3;2016.10.27
5541905;22312345;2018362;2732;1;2014.06.05
5542005;33412345;2018362;2732;2;2016.08.06
5542105;33312345;2018362;2732;2;2013.05.24
5542205;42254321;2018362;3732;1;2010.08.03
5542305;53654321;2018362;3732;2;2011.01.26
5542405;53154321;2018362;3732;3;2014.04.20
5542505;61354321;2018362;4732;3;2014.06.20
5542605;74498765;2018362;4732;1;2014.10.26
5542705;73098765;2018362;4732;3;2012.07.20
5542805;72498765;2018362;1732;3;2017.11.10
5542905;84898765;2018362;2732;1;2012.06.07
5543005;92798765;2018362;3732;1;2010.06.03
5543105;10512345;2018363;1733;3;2014.07.05
5543205;12212345;2018363;1733;3;2015.02.01
5543305;21212345;2018363;1733;3;2016.11.17
5543405;23112345;2018363;2733;1;2011.05.23
5543505;33712345;2018363;2733;3;2016.07.28
5543605;33412345;2018363;2733;2;2012.05.06
5543705;42554321;2018363;3733;3;2014.04.15
5543805;54054321;2018363;3733;3;2018.02.02
5543905;50854321;2018363;3733;2;2015.10.06
5544005;63054321;2018363;4733;2;2017.02.19
5544105;76098765;2018363;4733;2;2013.11.03
5544205;77098765;2018363;4733;1;2015.11.16
5544305;75498765;2018363;1733;2;2018.03.13
5544405;84398765;2018363;2733;3;2017.11.01
5544505;96798765;2018363;3733;3;2015.05.31
5544605;10412345;2018364;1734;2;2012.12.06
5544705;10412345;2018364;1734;3;2015.02.19
5544805;21712345;2018364;1734;3;2012.02.19
5544905;24812345;2018364;2734;2;2018.03.01
5545005;34412345;2018364;2734;1;2016.11.19
5545105;33812345;2018364;2734;3;2017.07.20
5545205;42754321;2018364;3734;2;2011.11.24
5545305;51054321;2018364;3734;2;2016.10.03
5545405;52454321;2018364;3734;2;2010.03.08
5545505;62754321;2018364;4734;1;2014.12.11
5545605;71998765;2018364;4734;1;2011.12.20
5545705;77698765;2018364;4734;1;2015.03.27
5545805;74398765;2018364;1734;2;2012.01.27
5545905;80798765;2018364;2734;3;2012.04.09
5546005;94498765;2018364;3734;2;2010.08.26
5546105;12612345;2018365;1735;2;2011.02.15
5546205;11712345;2018365;1735;2;2017.09.14
5546305;21212345;2018365;1735;2;2010.11.01
5546405;22912345;2018365;2735;2;2017.08.30
5546505;31812345;2018365;2735;1;2013.02.04
5546605;31812345;2018365;2735;1;2015.01.28
5546705;42054321;2018365;3735;1;2010.02.16
5546805;50754321;2018365;3735;3;2012.03.17
5546905;53954321;2018365;3735;1;2013.10.05
5547005;61854321;2018365;4735;3;2012.02.29
5547105;70898765;2018365;4735;1;2011.03.28
5547205;76398765;2018365;4735;1;2016.07.04
5547305;74798765;2018365;1735;2;2014.08.15
5547405;81898765;2018365;2735;3;2011.11.28
5547505;91698765;2018365;3735;2;2015.02.19
5547605;12912345;2018366;1741;3;2014.06.01
5547705;12212345;2018366;1741;3;2015.07.24
5547805;20812345;2018366;1741;2;2013.05.05
5547905;21112345;2018366;2741;1;2017.12.12
5548005;34212345;2018366;2741;3;2014.01.15
5548105;31612345;2018366;2741;3;2015.01.09
5548205;43954321;2018366;3741;2;2017.12.24
5548305;53354321;2018366;3741;2;2016.05.25
5548405;50354321;2018366;3741;2;2014.07.15
5548505;60954321;2018366;4741;3;2013.02.17
5548605;78998765;2018366;4741;2;2016.01.13
5548705;72198765;2018366;4741;3;2013.02.04
5548805;75198765;2018366;1741;1;2013.09.01
5548905;80898765;2018366;2741;1;2010.02.26
5549005;91998765;2018366;3741;1;2015.11.22
5549105;14212345;2018367;1742;2;2011.11.08
5549205;13312345;2018367;1742;3;2010.10.01
5549305;21712345;2018367;1742;2;2018.03.04
5549405;21812345;2018367;2742;2;2011.01.08
5549505;30112345;2018367;2742;3;2012.12.29
5549605;34512345;2018367;2742;3;2012.09.10
5549705;40154321;2018367;3742;3;2013.05.01
5549805;50754321;2018367;3742;3;2014.02.07
5549905;50554321;2018367;3742;2;2016.08.01
5550005;61354321;2018367;4742;3;2011.02.15
5550105;77098765;2018367;4742;3;2014.05.09
5550205;76198765;2018367;4742;2;2012.01.11
5550305;72898765;2018367;1742;3;2014.04.23
5550405;82098765;2018367;2742;3;2010.02.28
5550505;94998765;2018367;3742;3;2010.10.24
5550605;14012345;2018368;1743;2;2011.04.15
5550705;11612345;2018368;1743;3;2011.02.04
5550805;22612345;2018368;1743;1;2010.10.03
5550905;22212345;2018368;2743;3;2017.12.13
5551005;32512345;2018368;2743;3;2016.08.11
5551105;32112345;2018368;2743;2;2013.02.01
5551205;41354321;2018368;3743;1;2012.04.11
5551305;53854321;2018368;3743;1;2011.03.27
5551405;51254321;2018368;3743;2;2017.11.23
5551505;61254321;2018368;4743;3;2013.01.10
5551605;73498765;2018368;4743;1;2013.03.29
5551705;73498765;2018368;4743;2;2015.12.06
5551805;79898765;2018368;1743;2;2012.08.09
5551905;82298765;2018368;2743;3;2018.03.31
5552005;95698765;2018368;3743;1;2017.04.19
5552105;12912345;2018369;1744;3;2012.10.30
5552205;11612345;2018369;1744;3;2016.06.20
5552305;22312345;2018369;1744;1;2016.10.09
5552405;24712345;2018369;2744;2;2017.10.07
5552505;31812345;2018369;2744;1;2018.05.03
5552605;31412345;2018369;2744;3;2017.11.04
5552705;43654321;2018369;3744;1;2017.06.30
5552805;51154321;2018369;3744;1;2011.09.20
5552905;53854321;2018369;3744;3;2016.10.12
5553005;62754321;2018369;4744;1;2016.03.12
5553105;78598765;2018369;4744;3;2011.08.17
5553205;73198765;2018369;4744;2;2013.06.26
5553305;79198765;2018369;1744;3;2012.04.13
5553405;81998765;2018369;2744;3;2017.03.29
5553505;91998765;2018369;3744;2;2011.11.10
5553605;13012345;2018370;1745;1;2013.10.28
5553705;13712345;2018370;1745;1;2010.04.04
5553805;23512345;2018370;1745;2;2013.06.30
5553905;23312345;2018370;2745;2;2013.01.31
5554005;31112345;2018370;2745;1;2011.11.17
5554105;30512345;2018370;2745;3;2017.06.05
5554205;42354321;2018370;3745;1;2015.02.04
5554305;50854321;2018370;3745;1;2011.12.16
5554405;51254321;2018370;3745;1;2012.06.20
5554505;60154321;2018370;4745;1;2016.07.25
5554605;73798765;2018370;4745;3;2012.11.25
5554705;70698765;2018370;4745;3;2015.10.28
5554805;79398765;2018370;1745;2;2011.10.22
5554905;84598765;2018370;2745;3;2011.04.04
5555005;92098765;2018370;3745;2;2011.04.14
5555105;10612345;2018371;1751;1;2014.05.02
5555205;11712345;2018371;1751;2;2014.10.22
5555305;20812345;2018371;1751;1;2012.08.24
5555405;22012345;2018371;2751;3;2012.02.13
5555505;33112345;2018371;2751;3;2013.07.23
5555605;32612345;2018371;2751;3;2014.05.28
5555705;42854321;2018371;3751;1;2011.11.10
5555805;50954321;2018371;3751;1;2016.03.12
5555905;50554321;2018371;3751;1;2018.01.05
5556005;61854321;2018371;4751;3;2011.10.15
5556105;79698765;2018371;4751;1;2014.09.06
5556205;70298765;2018371;4751;3;2016.07.01
5556305;75998765;2018371;1751;3;2016.06.14
5556405;81498765;2018371;2751;2;2017.10.24
5556505;97398765;2018371;3751;1;2018.01.04
5556605;13312345;2018372;1752;2;2017.04.26
5556705;11412345;2018372;1752;2;2010.04.06
5556805;20112345;2018372;1752;2;2017.03.21
5556905;24512345;2018372;2752;2;2012.08.28
5557005;35112345;2018372;2752;2;2013.10.24
5557105;30612345;2018372;2752;3;2011.05.15
5557205;41854321;2018372;3752;3;2011.08.18
5557305;51854321;2018372;3752;1;2010.06.08
5557405;50254321;2018372;3752;3;2013.10.29
5557505;62754321;2018372;4752;3;2017.06.18
5557605;78198765;2018372;4752;1;2010.04.14
5557705;73298765;2018372;4752;3;2013.03.19
5557805;74498765;2018372;1752;1;2010.09.22
5557905;82298765;2018372;2752;1;2012.04.19
5558005;90798765;2018372;3752;2;2010.03.05
5558105;11612345;2018373;1753;3;2016.10.29
5558205;12112345;2018373;1753;1;2014.06.11
5558305;23212345;2018373;1753;3;2014.11.29
5558405;20512345;2018373;2753;1;2011.02.01
5558505;33812345;2018373;2753;1;2015.03.04
5558605;35112345;2018373;2753;1;2014.06.08
5558705;41754321;2018373;3753;1;2016.08.31
5558805;53654321;2018373;3753;1;2017.08.17
5558905;50354321;2018373;3753;1;2015.10.08
5559005;60854321;2018373;4753;1;2012.08.30
5559105;75598765;2018373;4753;1;2017.05.09
5559205;76098765;2018373;4753;1;2010.09.06
5559305;77498765;2018373;1753;3;2016.01.21
5559405;80898765;2018373;2753;2;2010.07.26
5559505;90898765;2018373;3753;2;2016.12.24
5559605;13712345;2018374;1754;3;2018.01.17
5559705;12812345;2018374;1754;2;2011.04.01
5559805;24412345;2018374;1754;1;2012.11.03
5559905;20112345;2018374;2754;3;2016.04.10
5560005;33412345;2018374;2754;1;2012.11.22
5560105;31812345;2018374;2754;3;2012.01.30
5560205;41754321;2018374;3754;2;2013.04.09
5560305;50454321;2018374;3754;2;2010.11.11
5560405;50454321;2018374;3754;3;2013.11.25
5560505;63454321;2018374;4754;2;2011.06.23
5560605;70798765;2018374;4754;3;2012.09.14
5560705;76798765;2018374;4754;3;2016.09.02
5560805;73698765;2018374;1754;1;2012.03.31
5560905;84098765;2018374;2754;2;2012.04.29
5561005;97098765;2018374;3754;3;2012.04.04
5561105;13012345;2018375;1755;2;2011.01.09
5561205;11312345;2018375;1755;3;2017.03.27
5561305;21512345;2018375;1755;3;2016.08.24
5561405;20312345;2018375;2755;2;2014.02.02
5561505;32112345;2018375;2755;3;2014.05.06
5561605;34412345;2018375;2755;3;2015.10.08
5561705;42754321;2018375;3755;1;2013.02.18
5561805;52254321;2018375;3755;3;2016.11.17
5561905;51954321;2018375;3755;1;2015.09.18
5562005;61654321;2018375;4755;2;2011.03.27
5562105;72698765;2018375;4755;3;2010.09.23
5562205;73798765;2018375;4755;1;2013.07.14
5562305;74398765;2018375;1755;3;2013.08.29
5562405;81098765;2018375;2755;2;2016.10.05
5562505;90998765;2018375;3755;1;2013.10.02
5562605;12412345;2018376;1761;3;2015.07.15
5562705;12012345;2018376;1761;1;2010.01.23
5562805;20612345;2018376;1761;2;2012.01.29
5562905;24112345;2018376;2761;3;2010.05.19
5563005;34012345;2018376;2761;2;2016.04.22
5563105;31012345;2018376;2761;3;2013.02.11
5563205;42054321;2018376;3761;3;2017.01.18
5563305;52254321;2018376;3761;2;2010.04.20
5563405;50154321;2018376;3761;2;2014.03.31
5563505;63154321;2018376;4761;3;2014.04.02
5563605;78898765;2018376;4761;2;2018.02.27
5563705;70598765;2018376;4761;1;2015.10.15
5563805;71098765;2018376;1761;2;2014.08.04
5563905;84398765;2018376;2761;3;2010.02.14
5564005;95598765;2018376;3761;2;2010.11.27
5564105;12712345;2018377;1762;2;2013.08.17
5564205;10812345;2018377;1762;3;2014.11.24
5564305;20812345;2018377;1762;3;2013.12.16
5564405;22812345;2018377;2762;1;2013.02.12
5564505;31112345;2018377;2762;2;2014.06.16
5564605;34312345;2018377;2762;3;2011.09.05
5564705;42054321;2018377;3762;3;2015.05.16
5564805;53354321;2018377;3762;3;2014.09.12
5564905;52854321;2018377;3762;1;2015.08.11
5565005;61554321;2018377;4762;3;2011.06.19
5565105;70998765;2018377;4762;3;2012.07.30
5565205;74998765;2018377;4762;2;2011.05.08
5565305;79298765;2018377;1762;2;2015.10.19
5565405;84198765;2018377;2762;3;2011.06.10
5565505;94198765;2018377;3762;3;2016.05.29
5565605;10612345;2018378;1763;3;2013.03.11
5565705;11612345;2018378;1763;1;2010.07.11
5565805;24612345;2018378;1763;3;2015.12.03
5565905;22512345;2018378;2763;1;2014.03.26
5566005;33612345;2018378;2763;3;2010.11.23
5566105;32012345;2018378;2763;3;2014.07.31
5566205;40154321;2018378;3763;3;2010.08.07
5566305;51554321;2018378;3763;2;2012.05.29
5566405;52954321;2018378;3763;1;2017.05.08
5566505;63654321;2018378;4763;2;2013.01.30
5566605;73498765;2018378;4763;1;2011.08.19
5566705;79198765;2018378;4763;1;2016.10.18
5566805;78598765;2018378;1763;2;2011.08.29
